link_id,from_node_id,to_node_id,dir_flag,geometry,length
3292,4983,3737,1,"LINESTRING (-81.4936521 28.5101628, -81.4930341 28.509748, -81.4923845 28.5092711, -81.4820397 28.5015006, -81.481504 28.5011209, -81.4809156 28.5007179, -81.4803087 28.500337, -81.4796342 28.4999418, -81.4788904 28.4995313, -81.478137 28.4991509, -81.4773498 28.4987859, -81.4767079 28.4985115, -81.4760159 28.4982455, -81.4691072 28.4957187, -81.468477 28.4954717, -81.4678229 28.4951955, -81.4671444 28.494875, -81.4665081 28.4945395, -81.4658958 28.4941881, -81.4652836 28.4938146, -81.4582764 28.489156, -81.4577409 28.4887825, -81.4571729 28.4883503, -81.4566036 28.4878724, -81.4560693 28.4873953, -81.4555961 28.48692, -81.4550697 28.4863304, -81.454576 28.4857319, -81.4541241 28.4851474, -81.4496893 28.47912)",5606.49349
3293,4919,9817,1,"LINESTRING (-81.4366545 28.4212471, -81.4405982 28.4212209, -81.4419575 28.4212206)",518.6065169
3294,4918,4917,1,"LINESTRING (-81.4482633 28.4211827, -81.4525122 28.421139)",415.5407469
3295,5153,3134,1,"LINESTRING (-81.30846 28.4521274, -81.3085115 28.4523161, -81.3085287 28.4525198, -81.3085029 28.4527236, -81.3084257 28.4529047, -81.3082969 28.4530707, -81.3081081 28.4532141, -81.3078935 28.4533122, -81.3076532 28.4533575, -81.3074301 28.4533575, -81.3072069 28.4533046, -81.3070095 28.4532216, -81.3068292 28.4530934, -81.3067091 28.4529575, -81.3066147 28.4527915, -81.3065632 28.4525953, -81.3065632 28.4524066, -81.3066061 28.452218, -81.3067005 28.4520444, -81.3068464 28.4518784, -81.3070181 28.4517576, -81.3072326 28.4516671, -81.307473 28.4516143, -81.3084858 28.4515464)",589.0218886
3296,4383,4367,1,"LINESTRING (-81.557964 28.5439277, -81.5575802 28.5429859, -81.5574557 28.5426202, -81.5573372 28.5422119, -81.5572446 28.541801, -81.5571001 28.5408017)",359.1150235
3297,4378,4379,1,"LINESTRING (-81.5538735 28.5484191, -81.5530774 28.5491371, -81.5523336 28.5498532, -81.5521656 28.5500101, -81.5519596 28.5503117)",282.2964146
3298,4364,5033,1,"LINESTRING (-81.5572412 28.546944, -81.5583227 28.5469365, -81.5588892 28.5469139, -81.5593784 28.5468837, -81.5602281 28.5468083, -81.5613496 28.5467189, -81.5617954 28.5466625, -81.5622015 28.5465872, -81.5626852 28.5464769)",535.6916209
3299,2870,2890,1,"LINESTRING (-82.1964097 27.0990545, -82.1945414 27.0990364, -82.1881193 27.0989633, -82.186935 27.098937, -82.1833272 27.0989107, -82.1799593 27.09887, -82.175927 27.0988265, -82.1708738 27.0987725, -82.1659447 27.0987149, -82.1626254 27.0986759)",3344.523421
3300,2832,2942,1,"LINESTRING (-82.16267 27.0990602, -82.163222 27.099068, -82.1971205 27.0994417)",3410.443667
3301,5111,5105,1,"LINESTRING (-80.9807819 28.4531205, -80.9822582 28.4528413, -80.9827475 28.4527734, -80.9832539 28.4527281, -80.9838375 28.4527054, -80.9843868 28.4526903, -80.986244 28.4526434)",538.3010504
3302,6123,5109,1,"LINESTRING (-80.9778549 28.4519385, -80.9774775 28.4520112, -80.9769897 28.4521093, -80.9764647 28.4522149, -80.9759668 28.4523055, -80.9754261 28.4523734, -80.9748682 28.4524036, -80.9726956 28.4525178)",509.8778887
3303,6122,6123,1,"LINESTRING (-80.9780017 28.4513175, -80.978044 28.4514598, -80.9780627 28.4515771, -80.978054 28.4516932, -80.9780024 28.4517952, -80.977932 28.451876, -80.9778549 28.4519385)",76.44641011
3304,6119,5111,1,"LINESTRING (-80.9805347 28.4538827, -80.980363 28.4536469, -80.9803523 28.4535054, -80.9803952 28.4533639, -80.9804918 28.4532412, -80.9807819 28.4531205)",111.1546628
3305,6120,6124,1,"LINESTRING (-80.9794833 28.4535337, -80.9797729 28.453628, -80.9801703 28.4538258)",74.83619659
3306,6126,5459,1,"LINESTRING (-80.2094223 26.1899554, -80.2094449 26.1901886, -80.2094288 26.1902897, -80.2093622 26.1904862)",60.22251318
3307,6127,6128,1,"LINESTRING (-80.2094315 26.1906941, -80.2096186 26.1905547, -80.2096789 26.1905228, -80.2097359 26.1905114, -80.2098218 26.1905156, -80.2099519 26.1905606)",59.57213696
3308,6134,8744,1,"LINESTRING (-80.1526116 26.1887975, -80.1527135 26.1886386, -80.152794 26.1885471, -80.1528879 26.1884878, -80.1529951 26.1884415, -80.1531583 26.1883825)",74.23242092
3309,6130,285,1,"LINESTRING (-80.1506697 26.188422, -80.1510237 26.1885086, -80.1511525 26.1885588, -80.1512437 26.1886358, -80.1513187 26.1887349)",76.43795715
3310,2828,2945,1,"LINESTRING (-82.4484179 27.293847, -82.448438 27.293267, -82.448748 27.287192, -82.448894 27.283857, -82.448978 27.279899, -82.4490615 27.2752862)",2065.016855
3311,11162,2852,1,"LINESTRING (-82.4486508 27.2769424, -82.448624 27.2783742, -82.448607 27.279059, -82.448597 27.279904, -82.448512 27.283853, -82.448406 27.286393, -82.4480545 27.2932564)",1815.144368
3312,2839,2840,1,"LINESTRING (-82.3770473 27.1095137, -82.3775925 27.1095504, -82.3778391 27.1095681, -82.3781091 27.1095962, -82.3786152 27.1096556, -82.3792182 27.1097412, -82.3796787 27.1098269, -82.3801619 27.1099261, -82.380644 27.1100344, -82.3812194 27.1101811, -82.3818408 27.1103648, -82.3822878 27.1105114, -82.3827444 27.1106722, -82.3834313 27.1109393, -82.3837428 27.1110681, -82.3840403 27.1111969)",722.0705353
3313,467,431,1,"LINESTRING (-82.0261092 26.9840896, -82.028575 26.988233, -82.029072 26.989059, -82.029239 26.989342, -82.030665 26.991965, -82.032322 26.994839, -82.036172 27.00115, -82.0370307 27.0025275, -82.037241 27.002856, -82.037394 27.003102, -82.038057 27.004071, -82.038686 27.004964, -82.039125 27.005607, -82.039727 27.006515, -82.040365 27.007498, -82.041034 27.008559, -82.045595 27.016015)",4042.050969
3314,423,470,1,"LINESTRING (-82.0458903 27.0157945, -82.045388 27.014947, -82.040668 27.00732, -82.040064 27.006304, -82.037152 27.000982, -82.035557 26.998284, -82.034825 26.997086, -82.03201 26.992482, -82.031468 26.991637, -82.030954 26.990871, -82.030424 26.990114, -82.029541 26.988885, -82.0290128 26.9881249, -82.0265581 26.9841626)",4006.57587
3315,443,442,1,"LINESTRING (-81.9775629 26.8723972, -81.97836 26.87327, -81.978684 26.873603, -81.979182 26.874092, -81.9814807 26.8762222)",576.4363029
3316,452,453,1,"LINESTRING (-81.9838253 26.8776272, -81.9832379 26.877197)",75.38262219
3317,6155,506,1,"LINESTRING (-81.7348732 26.1772345, -81.7349195 26.1774625, -81.7349604 26.1776775, -81.7349979 26.1778912, -81.735015 26.1779989, -81.7350313 26.1781068, -81.7350469 26.1782152, -81.7350623 26.1783248, -81.7350756 26.1784337, -81.7350877 26.178541, -81.7351001 26.1786511, -81.7351157 26.1788059, -81.7351308 26.1789796, -81.7351433 26.1791382, -81.7351536 26.1792882, -81.7352052 26.1801356, -81.7352119 26.1802656, -81.7352162 26.1803726, -81.7353399 26.183515, -81.7353531 26.1837356, -81.7353692 26.1839566, -81.7353913 26.1841722, -81.7354546 26.1847282)",836.0380696
3318,8105,6153,1,"LINESTRING (-81.7376389 26.1741066, -81.7374714 26.1740559, -81.7374294 26.1740454, -81.7373833 26.1740382, -81.7373344 26.1740357, -81.737281 26.1740355, -81.7368596 26.1740411, -81.7367781 26.1740412, -81.7366999 26.1740383, -81.7366198 26.1740321, -81.7365485 26.1740251, -81.7364786 26.174016, -81.7364105 26.1740061, -81.7363311 26.173993, -81.7362551 26.1739775, -81.7361874 26.1739625, -81.7361139 26.1739453, -81.7360421 26.1739265, -81.7359661 26.1739041, -81.7358971 26.1738826, -81.7358227 26.1738568)",185.0602135
3319,6153,505,1,"LINESTRING (-81.7358227 26.1738568, -81.7357433 26.1738275, -81.7356621 26.1737956, -81.7355855 26.1737626, -81.7355157 26.173731, -81.7354453 26.1736951, -81.7353638 26.1736507, -81.7352881 26.1736063, -81.735216 26.1735625, -81.7351492 26.1735192, -81.7350857 26.1734759, -81.7350276 26.1734327, -81.734969 26.173388, -81.7349112 26.1733406, -81.7348537 26.1732911, -81.734798 26.1732417, -81.7347444 26.1731903, -81.7346937 26.173141, -81.734642 26.1730868, -81.7345945 26.1730345, -81.7345465 26.1729802, -81.7344976 26.1729232, -81.7344515 26.172869, -81.7344014 26.172808, -81.7343603 26.1727559, -81.7343159 26.1726974, -81.7342796 26.1726446, -81.7342376 26.1725831, -81.7342019 26.1725273, -81.734164 26.1724673, -81.7340998 26.1723639, -81.7339953 26.1721938, -81.7339347 26.1721002, -81.7334129 26.1712891, -81.7332793 26.1710953, -81.7331386 26.1709106, -81.7329946 26.1707308, -81.7328461 26.1705524, -81.7326999 26.1703803)",505.7257483
3320,5709,5708,1,"LINESTRING (-81.6708681 26.1562766, -81.671096 26.1563314, -81.6713257 26.1563902, -81.6715512 26.1564478, -81.6717765 26.1565075, -81.6800967 26.1587591)",961.5691183
3321,11678,11677,1,"LINESTRING (-81.6867304 26.1590785, -81.6867219 26.1590147, -81.686712 26.1589645, -81.6866981 26.1589198, -81.6866823 26.1588764, -81.6866624 26.1588397, -81.6866367 26.1588024, -81.6866112 26.158774, -81.6865842 26.1587488, -81.6865555 26.1587278)",44.10513155
3322,11677,485,1,"LINESTRING (-81.6865555 26.1587278, -81.6865282 26.1587111, -81.6864932 26.1586978, -81.6864587 26.1586903, -81.6864207 26.158686, -81.6863816 26.1586838, -81.686345 26.1586833, -81.6851231 26.1587388)",144.1284926
3323,6162,8488,1,"LINESTRING (-81.7375888 26.2122299, -81.7377303 26.2118399, -81.7377755 26.2117668, -81.7378294 26.211718, -81.7378911 26.2116892, -81.7379811 26.211661)",78.9889263
3324,492,7625,1,"LINESTRING (-81.7437088 26.273331, -81.7437167 26.2731392, -81.7437212 26.2730474, -81.7436971 26.2729379, -81.7436363 26.2728269, -81.7435663 26.272761)",67.84082703
3325,7625,7622,1,"LINESTRING (-81.7435663 26.272761, -81.7434887 26.2727123, -81.7433622 26.272686)",22.39177101
3326,482,7620,1,"LINESTRING (-81.7417996 26.2722974, -81.7418179 26.2725735, -81.7418307 26.2726882, -81.7418507 26.2727705, -81.7418875 26.2728318)",60.68005134
3327,7620,7624,1,"LINESTRING (-81.7418875 26.2728318, -81.7419686 26.2728977, -81.7421153 26.27295)",26.65342126
3328,6159,1563,1,"LINESTRING (-81.7511526 26.3313399, -81.7511423 26.3311884, -81.7511211 26.3310748, -81.750964 26.330739)",70.17324619
3329,6163,6164,1,"LINESTRING (-81.7323114 26.2117513, -81.7337727 26.2118496, -81.7339383 26.2118615, -81.7340988 26.2118896, -81.7342378 26.2119365, -81.7343774 26.2120056, -81.7345045 26.2121007, -81.7346122 26.2122127, -81.7346972 26.2123402, -81.7348241 26.2125519)",286.0026345
3330,1501,6165,1,"LINESTRING (-81.7768455 26.4322226, -81.7769024 26.4323449, -81.7769104 26.432459, -81.7769744 26.4325584, -81.7770123 26.4326551, -81.7770999 26.4328134)",71.24295588
3331,1504,1551,1,"LINESTRING (-81.80445 26.617659, -81.80448 26.617741, -81.80497 26.619413, -81.805131 26.619994, -81.805249 26.620506, -81.805345 26.621013, -81.80542 26.62149, -81.80548 26.621971, -81.805523 26.622464, -81.805548 26.622963, -81.805557 26.623381, -81.805552 26.6238, -81.805535 26.624223, -81.805504 26.624648, -81.80544 26.625244, -81.805372 26.625707, -81.805286 26.626183, -81.805218 26.626501, -81.805087 26.62704, -81.804963 26.627477, -81.80434 26.629532, -81.804308 26.629619)",1355.57157
3332,1543,1568,1,"LINESTRING (-81.804577 26.630005, -81.804935 26.628743, -81.805355 26.627342, -81.805472 26.626908, -81.805573 26.626475, -81.805612 26.626324, -81.805672 26.625995, -81.805758 26.625424, -81.805826 26.624852, -81.80587 26.624344, -81.805893 26.623835, -81.805897 26.623322, -81.805884 26.622806, -81.805851 26.62229, -81.805813 26.621884, -81.805744 26.621344, -81.805664 26.620854, -81.805567 26.620375, -81.805466 26.619942, -81.805347 26.619498, -81.804813 26.617666)",1397.798346
3333,1593,10202,1,"LINESTRING (-81.796417 26.547868, -81.7964674 26.5476491, -81.7964674 26.547523, -81.796452 26.5473681, -81.7964122 26.5473133, -81.7963824 26.5472813, -81.7963475 26.5472582)",72.3815401
3334,10202,10169,1,"LINESTRING (-81.7963475 26.5472582, -81.7963079 26.547232, -81.7962521 26.5472146, -81.7961835 26.5471969)",17.87927937
3335,6168,1506,1,"LINESTRING (-81.8003632 26.6121811, -81.800243 26.6125155, -81.8002185 26.6125719, -81.8001984 26.6126015, -81.8001565 26.6126537, -81.8001058 26.6126915, -81.8000468 26.6127253, -81.7999446 26.6127707)",81.65345843
3336,1597,1540,1,"LINESTRING (-81.7988081 26.6794033, -81.798808 26.679247, -81.798808 26.679192, -81.798831 26.67853, -81.798862 26.678028, -81.798928 26.677311, -81.798981 26.676873, -81.79906 26.676335, -81.799708 26.672225, -81.799758 26.671851, -81.799802 26.671468, -81.799837 26.671078, -81.7998654 26.6707258, -81.799882 26.67035, -81.799897 26.66986, -81.799895 26.669048, -81.799789 26.663024, -81.799786 26.662307, -81.799761 26.661008)",2052.081617
3337,1525,1584,1,"LINESTRING (-81.8011252 26.6401212, -81.800617 26.641802, -81.799797 26.644502, -81.799607 26.645146, -81.799502 26.645548, -81.799399 26.646003, -81.799291 26.646566, -81.799204 26.647171, -81.79916 26.647549, -81.799126 26.647939, -81.799101 26.648427, -81.79909 26.648953, -81.799098 26.649618, -81.799152 26.65137)",1275.025022
3338,6176,6174,1,"LINESTRING (-81.8038458 26.6354048, -81.804033 26.6353828, -81.8041575 26.6353376)",32.12316082
3339,6174,1542,1,"LINESTRING (-81.8041575 26.6353376, -81.8042174 26.6352671, -81.804244 26.634481)",97.29412758
3340,6177,6170,1,"LINESTRING (-81.8040914 26.6356993, -81.8042509 26.6356401, -81.8044182 26.6356158, -81.8045382 26.6356278)",46.01427762
3341,1550,6173,1,"LINESTRING (-81.802358 26.633394, -81.8017251 26.6341718, -81.8016317 26.6343109, -81.8016042 26.6344332, -81.8016059 26.6345485)",151.6784366
3342,6173,6172,1,"LINESTRING (-81.8016059 26.6345485, -81.8016434 26.6346343, -81.8017579 26.6347412)",26.69927379
3343,6171,6173,1,"LINESTRING (-81.8018929 26.6345251, -81.8017149 26.6345114, -81.8016059 26.6345485)",29.35077418
3344,6173,1524,1,"LINESTRING (-81.8016059 26.6345485, -81.8015225 26.6346663, -81.801489 26.635485)",106.5975975
3345,6178,6179,1,"LINESTRING (-81.8003633 26.6564193, -81.8004596 26.6563383)",13.14176908
3346,6179,1590,1,"LINESTRING (-81.8004596 26.6563383, -81.8005287 26.6562802, -81.8005432 26.6562308, -81.8005627 26.6561352, -81.8005481 26.6560178, -81.800514 26.6559092, -81.800386 26.655399)",109.7296659
3347,1539,6179,1,"LINESTRING (-81.800393 26.657456, -81.8004557 26.6571088, -81.800514 26.6567784, -81.8005529 26.6566307, -81.8005675 26.656509, -81.800544 26.656422, -81.8004596 26.6563383)",129.2621147
3348,6179,6180,1,"LINESTRING (-81.8004596 26.6563383, -81.8003731 26.6562821)",10.62752143
3349,6181,6182,1,"LINESTRING (-81.79852 26.6563107, -81.7984772 26.6563737)",8.195401207
3350,6182,1576,1,"LINESTRING (-81.7984772 26.6563737, -81.7984228 26.6564536, -81.7983985 26.6565177, -81.7983985 26.6565742, -81.798418 26.6567002, -81.798524 26.657155)",90.00887542
3351,1583,6182,1,"LINESTRING (-81.798528 26.655542, -81.798452 26.6558701, -81.7984082 26.6561221, -81.7984034 26.6561873, -81.7984522 26.6563119, -81.7984772 26.6563737)",94.86564752
3352,6182,6183,1,"LINESTRING (-81.7984772 26.6563737, -81.7985493 26.6564527)",11.3359335
3353,1586,6185,1,"LINESTRING (-81.800017 26.6839506, -81.8000402 26.6837896, -81.8000271 26.6837115, -81.8000117 26.6836354, -81.7999698 26.6835678, -81.7998759 26.6835033, -81.7997248 26.6834838)",70.95857879
3354,6185,6184,1,"LINESTRING (-81.7997248 26.6834838, -81.79962 26.6834817)",10.41478784
3355,1571,10205,1,"LINESTRING (-81.7976049 26.6841137, -81.797599 26.6842281, -81.7975959 26.6842881, -81.7976315 26.6843686, -81.7976624 26.6844352, -81.7977165 26.6845295, -81.7978381 26.6846336, -81.7978786 26.6846555)",70.27214852
3356,10205,10206,1,"LINESTRING (-81.7978786 26.6846555, -81.7979112 26.6846731, -81.7979581 26.6846795)",8.49783406
3357,10206,6186,1,"LINESTRING (-81.7979581 26.6846795, -81.7979862 26.6846834, -81.7980538 26.6846851, -81.7981769 26.6846539)",22.2568357
3358,1515,6190,1,"LINESTRING (-81.813518 26.71654, -81.8133104 26.7161823, -81.812717 26.7150847)",180.3354467
3359,6194,6193,1,"LINESTRING (-81.8108058 26.7149488, -81.8106983 26.7150734)",17.49189
3360,6189,6191,1,"LINESTRING (-81.8125508 26.7150838, -81.8126447 26.7150186)",11.813018
3361,8675,8678,1,"LINESTRING (-81.2006112 26.166866, -81.1928852 26.1669603)",771.1176899
3362,6203,6204,1,"LINESTRING (-81.192382 26.1672734, -81.2012954 26.1671759)",889.6113101
3363,6198,6202,1,"LINESTRING (-81.3440954 26.1520144, -81.3438544 26.152217, -81.3435006 26.152502, -81.3432023 26.1527465, -81.3427743 26.1531366, -81.3423917 26.1534742, -81.3421323 26.1536954, -81.341834 26.1539341, -81.3416005 26.1540738, -81.3413087 26.1542251, -81.3410363 26.1543241, -81.340712 26.1543998, -81.3402905 26.1544871, -81.3397392 26.1545162, -81.3389042 26.1545363, -81.337964 26.154604)",710.9797663
3364,6200,6201,1,"LINESTRING (-81.3442789 26.1572521, -81.3444964 26.1575734, -81.3446573 26.1577925, -81.3447887 26.1580188, -81.3449014 26.158274, -81.3449657 26.1584967, -81.345002 26.1587266, -81.345065 26.1595921, -81.3451306 26.1600728)",331.5807306
3365,6197,10372,1,"LINESTRING (-81.3458576 26.1520502, -81.3457044 26.1518073, -81.3455254 26.1515798, -81.3454255 26.1514143, -81.3453517 26.1512747, -81.3452665 26.1510724, -81.3451998 26.150843, -81.3451683 26.1504675, -81.3451133 26.1495887, -81.3450643 26.1491832)",335.6289634
3366,8679,3966,1,"LINESTRING (-80.8340423 26.1674276, -80.8504744 26.1699687)",1664.045394
3367,3966,3967,1,"LINESTRING (-80.8504744 26.1699687, -80.8629087 26.171897)",1259.275528
3368,8536,8537,1,"LINESTRING (-80.6741073 26.1466116, -80.690109 26.1466335)",1597.231881
3369,8668,8665,1,"LINESTRING (-80.7230505 26.1499104, -80.7072681 26.147455)",1598.797611
3370,8600,8599,1,"LINESTRING (-80.6322117 26.1462318, -80.61954 26.146217)",1264.847228
3371,8661,8662,1,"LINESTRING (-80.5671669 26.1464184, -80.5836757 26.1464521)",1647.853761
3372,8660,8659,1,"LINESTRING (-80.5845652 26.1461469, -80.5681697 26.1461165)",1636.548046
3373,3971,8658,1,"LINESTRING (-80.4476454 26.1455754, -80.4494427 26.145854, -80.4503127 26.145971, -80.4507636 26.1460184, -80.4512731 26.1460578, -80.4518483 26.1460907)",423.7570167
3374,6207,8654,1,"LINESTRING (-80.4713345 26.1458608, -80.4704557 26.145834, -80.4685502 26.1457311, -80.4677607 26.1456976, -80.4671203 26.1456861, -80.4664804 26.1456931, -80.4660063 26.1457112, -80.4640183 26.1458042, -80.4630954 26.1458295, -80.4624508 26.145839)",887.6079456
3375,6209,3979,1,"LINESTRING (-80.4438113 26.1445008, -80.4436195 26.1443853, -80.4434055 26.1442811, -80.4431809 26.1441939, -80.4429429 26.1441294, -80.4427075 26.1440891, -80.4421644 26.1440374)",175.0329538
3376,803,11362,1,"LINESTRING (-81.6320846 30.2929258, -81.6370256 30.2975468)",699.3310919
3377,3617,5095,1,"LINESTRING (-82.6781872 27.6811186, -82.6782371 27.6822014)",120.5020846
3378,1707,1712,1,"LINESTRING (-82.4665275 27.4789651, -82.460937 27.467157, -82.460636 27.466512, -82.460356 27.465868, -82.460041 27.465034, -82.459842 27.464366, -82.459709 27.463887, -82.459606 27.46343, -82.459524 27.462987, -82.459407 27.462115, -82.459357 27.461645, -82.45933 27.461223, -82.459323 27.460859, -82.459323 27.460058, -82.459508 27.446898)",3699.872695
3379,1712,1713,1,"LINESTRING (-82.459508 27.446898, -82.459545 27.444477, -82.45955 27.443842, -82.459583 27.441952)",550.0218191
3380,1673,4522,1,"LINESTRING (-82.510377 27.535059, -82.510156 27.53445, -82.5084042 27.5299972)",595.530891
3381,1659,1754,1,"LINESTRING (-82.607527 27.583383, -82.5979681 27.5833848, -82.5965364 27.5833531)",1083.236688
3382,6009,1715,1,"LINESTRING (-82.5965666 27.5835808, -82.597426 27.5835724, -82.606905 27.5835544)",1018.919839
3383,2391,181,1,"LINESTRING (-82.6584449 27.7728068, -82.658373 27.7724709, -82.6583043 27.7719013, -82.6582773 27.7713983, -82.6582602 27.7707376, -82.6582602 27.7698186)",333.3786041
3384,2386,6214,1,"LINESTRING (-82.683009 27.718387, -82.682571 27.718317, -82.6808271 27.718142)",216.5712838
3385,2477,2387,1,"LINESTRING (-82.644511 27.766131, -82.645066 27.766128, -82.646976 27.7660611, -82.648645 27.76609, -82.64906 27.766083, -82.649691 27.766106)",509.9081443
3386,2435,2476,1,"LINESTRING (-82.6384511 27.7664107, -82.6385423 27.7661394, -82.6385846 27.7660719, -82.6386267 27.7660229, -82.6386768 27.7659903, -82.6387612 27.7659564)",62.1387183
3387,3528,3529,1,"LINESTRING (-82.6645117 27.8177877, -82.6644946 27.8206737)",320.9129645
